X,Y,u_x,u_y,,,,,,X1,Y1,sigma_xx,sigma_yy,sigma_xy,Status
0.400514838,1.24131221,9.50874E-06,-0.000799391,,,,,,0.510407476,0.686654618,-22.07422103,-42.42909571,0.120843906,Failure
0.409144368,2.168519582,5.8146E-06,-0.001132057,,,,,,0.511619647,2.023603092,-6.752469599,-18.19683675,-0.285402166,Failure
0.409144368,2.168519582,5.8146E-06,-0.001132057,,,,,,0.514145064,0.930489571,-19.33600306,-38.10319226,0.019065936,Failure
0.411117035,1.067301147,9.55001E-06,-0.000711043,,,,,,0.518078584,1.580799973,-11.91685447,-26.36894219,-0.217796441,Failure
0.412664194,1.772666834,8.37929E-06,-0.001018866,,,,,,0.520331573,2.972154771,0.944981334,-0.502273237,-0.03980152,Elastic
0.412664194,1.772666834,8.37929E-06,-0.001018866,,,,,,0.525135803,2.228574236,-4.958172829,-14.32672077,-0.374389484,Elastic
0.413616942,0.808673972,8.5803E-06,-0.000565136,,,,,,0.525968104,1.193865698,-16.34966795,-33.38226342,-0.086340029,Failure
0.413616942,0.808673972,8.5803E-06,-0.000565136,,,,,,0.527214955,1.811666579,-9.234771865,-22.12365818,-0.271653666,Failure
0.413616942,0.808673972,8.5803E-06,-0.000565136,,,,,,0.528221921,1.156874391,-16.7696398,-34.04637272,-0.072177729,Failure
0.413616942,0.808673972,8.5803E-06,-0.000565136,,,,,,0.528751333,1.536049653,-12.43014754,-27.18117148,-0.206927604,Failure
0.413616942,0.808673972,8.5803E-06,-0.000565136,,,,,,0.537574608,0.536564305,-23.73349797,-45.04865654,0.198048482,Failure
0.413616942,0.808673972,8.5803E-06,-0.000565136,,,,,,0.539457633,2.427903839,-3.422550298,-10.59405322,-0.423585551,Elastic
0.421328382,1.334747225,9.97796E-06,-0.00084347,,,,,,0.539967153,2.839224905,-0.221098369,-2.926708223,-0.208080752,Elastic
0.42485433,0.51576294,6.55097E-06,-0.000379199,,,,,,0.545266344,2.667065693,-1.601253123,-6.115730032,-0.354929289,Elastic
0.42662036,2.888058,1.31146E-06,-0.001226006,,,,,,0.546162195,0.128145514,-28.22827992,-52.13937321,0.40793947,Failure
0.42662036,2.888058,1.31146E-06,-0.001226006,,,,,,0.547381693,1.289994407,-15.24732828,-31.6386885,-0.1254156,Failure
0.429075795,2.425928826,4.15135E-06,-0.001182206,,,,,,0.554038721,0.285590356,-26.49880764,-49.41155428,0.33149078,Failure
0.433392214,1.906641138,8.01226E-06,-0.001062005,,,,,,0.556372035,1.466635881,-13.22213976,-28.43419332,-0.191145409,Failure
0.433392214,1.906641138,8.01226E-06,-0.001062005,,,,,,0.560543364,1.073975367,-17.69747434,-35.51336803,-0.037963917,Failure
0.434901126,2.665774966,2.51275E-06,-0.00121231,,,,,,0.563143937,2.207382416,-5.109841283,-14.71759345,-0.389540274,Elastic
0.438116761,0.313594447,4.4837E-06,-0.000238325,,,,,,0.563541368,2.529118186,-2.661255779,-8.693952745,-0.427866525,Elastic
0.442141925,1.42818224,1.03381E-05,-0.000885212,,,,,,0.564779718,2.580104726,-2.277094837,-7.739472359,-0.411890652,Elastic
0.442141925,1.42818224,1.03381E-05,-0.000885212,,,,,,0.566445962,1.893419606,-8.269027527,-20.59279928,-0.303574672,Failure
0.442532774,0.986725098,1.00514E-05,-0.000667392,,,,,,0.574353452,2.863021557,-0.063394055,-2.489690502,-0.193385097,Elastic
0.454120233,2.040615442,7.44757E-06,-0.001100174,,,,,,0.575485542,0.792365528,-20.86188852,-40.51379077,0.090954599,Failure
0.454120233,2.040615442,7.44757E-06,-0.001100174,,,,,,0.57612557,0.834120058,-20.39351551,-39.77394073,0.071522277,Failure
0.454120233,2.040615442,7.44757E-06,-0.001100174,,,,,,0.576201923,1.318008161,-14.91800534,-31.11756455,-0.139754399,Failure
0.454120233,2.040615442,7.44757E-06,-0.001100174,,,,,,0.585188218,0.557573955,-23.47637469,-44.64171869,0.208648064,Failure
0.454120233,2.040615442,7.44757E-06,-0.001100174,,,,,,0.587874995,0.438860464,-24.79069823,-46.71563871,0.271151824,Failure
0.454120233,2.040615442,7.44757E-06,-0.001100174,,,,,,0.591005489,0.713808707,-21.73325668,-41.88978432,0.133295743,Failure
0.454120233,2.040615442,7.44757E-06,-0.001100174,,,,,,0.59122185,0.38784202,-25.35226643,-47.60139427,0.30012434,Failure
0.466666667,0,0,0,,,,,,0.592853645,1.057655577,-17.86873424,-35.78413019,-0.028841892,Failure
0.466666667,0,0,0,,,,,,0.59400766,0.9096661,-19.53660288,-38.42007055,0.039768651,Failure
0.466666667,0,0,0,,,,,,0.599299484,1.927897958,-7.866715369,-19.95341517,-0.327069899,Failure
0.470937753,0.709731274,9.08936E-06,-0.000504672,,,,,,0.603640767,0.262813906,-26.72152843,-49.76004351,0.376701421,Failure
0.470937753,0.709731274,9.08936E-06,-0.000504672,,,,,,0.609813869,2.39752662,-3.648805689,-11.15836102,-0.475364812,Elastic
0.471448607,1.164776225,1.11768E-05,-0.000761391,,,,,,0.613889675,1.213624031,-16.09316844,-32.97651799,-0.098467596,Failure
0.471448607,1.164776225,1.11768E-05,-0.000761391,,,,,,0.616565204,1.169711285,-16.59029123,-33.76276191,-0.078741417,Failure
0.473948514,0.90614905,1.04256E-05,-0.00062205,,,,,,0.617045492,2.695273969,-1.433686192,-5.589104748,-0.379963809,Elastic
0.473948514,0.90614905,1.04256E-05,-0.00062205,,,,,,0.62086375,0.02194376,-29.34236279,-53.88850363,0.530855291,Failure
0.47405166,2.298024687,5.65465E-06,-0.001159511,,,,,,0.622051657,1.715218457,-10.34764534,-23.88132168,-0.289575936,Failure
0.477421556,3,1.00618E-06,-0.001227636,,,,,,0.626933162,0.10293129,-28.4571443,-52.49356135,0.487294762,Failure
0.477421556,3,1.00618E-06,-0.001227636,,,,,,0.627722621,2.976543681,0.818071067,-0.422956968,-0.040572045,Elastic
0.477421556,3,1.00618E-06,-0.001227636,,,,,,0.62791293,1.38944482,-14.08496805,-29.79907416,-0.17451775,Failure
0.482175141,0.416820242,6.30208E-06,-0.000311457,,,,,,0.634041791,2.103172723,-5.891872454,-16.63738394,-0.360999622,Elastic
0.482175141,0.416820242,6.30208E-06,-0.000311457,,,,,,0.640233102,2.055313538,-6.372796952,-17.58423317,-0.36655563,Failure
0.485702321,2.777716965,2.03491E-06,-0.001220788,,,,,,0.644397582,0.463801227,-24.48282692,-46.22788156,0.287749707,Failure
0.485968054,1.543062906,1.10417E-05,-0.00093327,,,,,,0.646974029,2.88997377,0.061912185,-1.996240309,-0.179848963,Elastic
0.485968054,1.543062906,1.10417E-05,-0.00093327,,,,,,0.647822003,2.3763348,-3.800550743,-11.55190579,-0.500852232,Elastic
0.49226215,1.25821124,1.17441E-05,-0.000807364,,,,,,0.648102454,1.246879435,-15.7021813,-32.35802154,-0.114473685,Failure
0.493983087,2.555433931,3.67512E-06,-0.001200333,,,,,,0.648816913,0.614019153,-22.81497108,-43.59640283,0.206342522,Failure
0.493983087,2.555433931,3.67512E-06,-0.001200333,,,,,,0.65010493,0.360803871,-25.61632106,-48.01502337,0.350498782,Failure
0.502864347,1.084200176,1.17848E-05,-0.000719789,,,,,,0.65143179,2.719070622,-1.281351072,-5.146159124,-0.380344943,Elastic
0.506696073,1.677037211,1.08995E-05,-0.000984847,,,,,,0.652279021,2.197886116,-5.135112203,-14.88143927,-0.437080337,Elastic
0.510725047,0.103225795,1.86466E-06,-8.11E-05,,,,,,0.654855614,1.007975472,-18.40147239,-36.62623287,0.00141605,Failure
0.510725047,0.103225795,1.86466E-06,-8.11E-05,,,,,,0.654921057,1.1503379,-16.7938051,-34.08463887,-0.068720778,Failure
0.513075694,1.351646255,1.21891E-05,-0.000851012,,,,,,0.667794369,1.630824451,-11.30484549,-25.39613595,-0.27659656,Failure
0.513075694,1.351646255,1.21891E-05,-0.000851012,,,,,,0.669639972,2.525550449,-2.717408661,-8.755745759,-0.506292011,Elastic
0.519027525,2.170120547,7.37626E-06,-0.001132234,,,,,,0.67111003,2.586077076,-2.279446554,-7.62346372,-0.483688444,Elastic
0.519027525,2.170120547,7.37626E-06,-0.001132234,,,,,,0.671368641,0.2070406,-27.29171476,-50.65390761,0.458341996,Failure
0.527424092,1.811011515,1.05037E-05,-0.00103151,,,,,,0.672114169,1.505308757,-12.74518754,-27.67752676,-0.228856525,Failure
0.528258565,0.610788576,9.27035E-06,-0.000441721,,,,,,0.678467117,1.586074131,-11.81638304,-26.20626304,-0.262511665,Failure
0.528258565,0.610788576,9.27035E-06,-0.000441721,,,,,,0.681320514,1.973393702,-7.328634468,-19.09464452,-0.377158746,Failure
0.534192219,0.812479979,1.11863E-05,-0.000567182,,,,,,0.689119968,1.768661181,-9.711505135,-22.87052163,-0.330241174,Failure
0.534192219,0.812479979,1.11863E-05,-0.000567182,,,,,,0.690720975,0.439049647,-24.72870422,-46.61361311,0.328190445,Failure
0.534280087,1.003624128,1.22709E-05,-0.000676482,,,,,,0.693081469,0.387070734,-25.30027332,-47.51451544,0.361181088,Failure
0.534280087,1.003624128,1.22709E-05,-0.000676482,,,,,,0.694270302,1.357458304,-14.42645785,-30.33924194,-0.167542792,Failure
0.536503517,2.889658965,1.52734E-06,-0.001225772,,,,,,0.696017217,1.231767447,-15.85279838,-32.59631933,-0.107469877,Failure
0.536503517,2.889658965,1.52734E-06,-0.001225772,,,,,,0.700160291,1.179138658,-16.44756584,-33.5371419,-0.080428935,Failure
0.538958952,2.427529791,5.17491E-06,-0.00118225,,,,,,0.706561676,2.77868832,-0.887798395,-4.040889345,-0.348063749,Elastic
0.544784283,2.66737593,3.06371E-06,-0.001212217,,,,,,0.709239632,0.561489688,-23.36268442,-44.45881964,0.263951854,Failure
0.548152111,1.944985819,9.86348E-06,-0.001073223,,,,,,0.711930345,2.614326317,-2.097553697,-7.093923458,-0.495852683,Elastic
0.548152111,1.944985819,9.86348E-06,-0.001073223,,,,,,0.712612777,0.71764729,-21.62453981,-41.7163843,0.173132409,Failure
0.554783428,0.20645159,3.9228E-06,-0.000159502,,,,,,0.714759804,2.50039343,-2.909715467,-9.223097624,-0.545136381,Elastic
0.554783428,0.20645159,3.9228E-06,-0.000159502,,,,,,0.715614948,0.913504682,-19.43288048,-38.25581805,0.062600078,Failure
0.556901822,1.466526921,1.29926E-05,-0.000901424,,,,,,0.716905059,1.061571309,-17.76708651,-35.62355148,-0.01785979,Failure
0.563195919,1.181675254,1.34487E-05,-0.000769671,,,,,,0.717741858,2.328499663,-4.133573022,-12.43896775,-0.539977039,Elastic
0.563195919,1.181675254,1.34487E-05,-0.000769671,,,,,,0.721973491,1.803139533,-9.300791948,-22.2178173,-0.353549689,Failure
0.583333333,0,0,0,,,,,,0.723670888,0.262813906,-26.64620507,-49.63305773,0.460814018,Failure
0.583934817,2.299625651,6.94486E-06,-0.001159589,,,,,,0.732788071,0.797330844,-20.72359831,-40.29395703,0.133639707,Failure
0.583934817,2.299625651,6.94486E-06,-0.001159589,,,,,,0.733428099,0.839085374,-20.25658337,-39.55659709,0.109597356,Failure
0.584009463,1.275110269,1.40089E-05,-0.000815213,,,,,,0.734632836,1.344728238,-14.55495484,-30.54261497,-0.162577556,Failure
0.584009463,1.275110269,1.40089E-05,-0.000815213,,,,,,0.744598386,0.10293129,-28.37946144,-52.35934432,0.585935845,Failure
0.585579377,0.511845878,9.06982E-06,-0.000376314,,,,,,0.748261625,0.540639402,-23.56850592,-44.78193792,0.296608351,Failure
0.585579377,0.511845878,9.06982E-06,-0.000376314,,,,,,0.751445878,1.507331644,-12.69500492,-27.5970802,-0.242528798,Failure
0.587938697,2.068830992,9.40786E-06,-0.001107303,,,,,,0.755013775,1.085832548,-17.47464488,-35.16130442,-0.025432489,Failure
0.587938697,2.068830992,9.40786E-06,-0.001107303,,,,,,0.755378594,2.589442238,-2.29874386,-7.555388764,-0.538845805,Elastic
0.588377188,3,1.07295E-06,-0.001227271,,,,,,0.758879337,2.88997377,-0.113068981,-1.995746824,-0.209918183,Elastic
0.59151303,0.713537281,1.15438E-05,-0.000506796,,,,,,0.759678111,2.536035977,-2.672657544,-8.552562222,-0.566074445,Elastic
0.594523791,0.909955057,1.32023E-05,-0.000623952,,,,,,0.75987355,0.284940639,-26.37865006,-49.20885565,0.471947288,Failure
0.594611659,1.101099206,1.40658E-05,-0.000728414,,,,,,0.76558623,2.719070622,-1.390510696,-5.142785274,-0.443505357,Elastic
0.594611659,1.101099206,1.40658E-05,-0.000728414,,,,,,0.772475361,2.976543681,0.545244504,-0.422970986,-0.049915761,Elastic
0.595585478,2.77931793,2.36964E-06,-0.001220585,,,,,,0.773067106,0.02194376,-29.23990516,-53.70899977,0.669136988,Failure
0.595585478,2.77931793,2.36964E-06,-0.001220585,,,,,,0.776157216,1.87694558,-8.43349747,-20.83931321,-0.396775663,Failure
0.598841808,0.309677385,6.1288E-06,-0.000235316,,,,,,0.777557877,1.672553151,-10.79406492,-24.58344061,-0.322233718,Failure
0.598841808,0.309677385,6.1288E-06,-0.000235316,,,,,,0.785498401,2.405363793,-3.578691228,-10.99220969,-0.601926234,Elastic
0.600727951,1.581407587,1.35533E-05,-0.000948263,,,,,,0.787242845,2.226343165,-4.836007865,-14.33063049,-0.533991537,Elastic
0.600727951,1.581407587,1.35533E-05,-0.000948263,,,,,,0.790227602,1.619429605,-11.39611027,-25.53807296,-0.299040733,Failure
0.603866244,2.557034895,4.41584E-06,-0.001200264,,,,,,0.791761419,0.695535667,-21.82164643,-42.02567413,0.218252445,Failure
0.603866244,2.557034895,4.41584E-06,-0.001200264,,,,,,0.791808412,1.494601577,-12.82440568,-27.80176616,-0.241097357,Failure
0.62145597,1.715381892,1.31899E-05,-0.00099843,,,,,,0.795499007,0.93937062,-19.09766575,-37.72592709,0.06729332,Failure
0.627391714,0.103225795,2.31208E-06,-8.10E-05,,,,,,0.802186253,2.698108722,-1.575802715,-5.529925746,-0.48473144,Elastic
0.627835591,1.389990935,1.49473E-05,-0.000867962,,,,,,0.808621385,2.139982735,-5.45231246,-15.9242879,-0.47289996,Elastic
0.642183989,1.849356196,1.25295E-05,-0.001043672,,,,,,0.811907998,1.243668079,-15.66446389,-32.29867666,-0.106616528,Failure
0.642183989,1.849356196,1.25295E-05,-0.001043672,,,,,,0.813065904,0.435814031,-24.68222319,-46.5336305,0.403469814,Failure
0.642900189,0.41290318,8.43524E-06,-0.000308483,,,,,,0.814812696,2.09212355,-5.93575799,-16.87137504,-0.474452412,Failure
0.642900189,0.41290318,8.43524E-06,-0.000308483,,,,,,0.815054341,0.392027931,-25.16299047,-47.29056715,0.435653691,Failure
0.642900189,0.41290318,8.43524E-06,-0.000308483,,,,,,0.815398049,1.199334534,-16.16281407,-33.0870606,-0.081509039,Failure
0.642900189,0.41290318,8.43524E-06,-0.000308483,,,,,,0.816284338,2.001850751,-6.97959106,-18.52909479,-0.449414395,Failure
0.642900189,0.41290318,8.43524E-06,-0.000308483,,,,,,0.816558618,1.713482744,-10.31537904,-23.82336916,-0.346625566,Failure
0.642900189,0.41290318,8.43524E-06,-0.000308483,,,,,,0.817240902,1.329732074,-14.6878641,-30.75311123,-0.154426735,Failure
0.64745915,2.889658965,1.67256E-06,-0.001225392,,,,,,0.818395672,0.128145514,-28.05034615,-51.83299196,0.630583974,Failure
0.648833842,0.614594583,1.15353E-05,-0.00044393,,,,,,0.823336773,2.435388433,-3.372365056,-10.42552458,-0.628932633,Elastic
0.648842109,2.429130756,6.17551E-06,-0.001182218,,,,,,0.830783412,0.674685382,-22.02743035,-42.34907664,0.249737009,Failure
0.648842109,2.429130756,6.17551E-06,-0.001182218,,,,,,0.831856829,0.516217009,-23.78168816,-45.1140133,0.358645835,Failure
0.652845989,2.198336097,8.97349E-06,-0.001138294,,,,,,0.833260631,2.863021557,-0.442379774,-2.487832896,-0.277092355,Elastic
0.65466744,2.668976895,3.56121E-06,-0.00121204,,,,,,0.833607724,0.96363186,-18.80310518,-37.2604486,0.063177495,Failure
0.65466744,2.668976895,3.56121E-06,-0.00121204,,,,,,0.833611639,1.121777332,-17.02746915,-34.45447609,-0.033825963,Failure
0.654767495,0.816285985,1.38625E-05,-0.00056915,,,,,,0.838142364,1.604317616,-11.55386777,-25.78711278,-0.30268866,Failure
0.654767495,0.816285985,1.38625E-05,-0.00056915,,,,,,0.841183964,0.310830159,-26.03555701,-48.6618282,0.512497087,Failure
0.654855363,1.007430134,1.51851E-05,-0.000678238,,,,,,0.8495275,0.797008271,-20.65435319,-40.18278685,0.175816308,Failure
0.654943231,1.198574284,1.57612E-05,-0.000777824,,,,,,0.850287284,0.846575487,-20.10069234,-39.30906742,0.143146013,Failure
0.654943231,1.198574284,1.57612E-05,-0.000777824,,,,,,0.854598334,0.150272247,-27.78095406,-51.40497796,0.644643192,Failure
0.654943231,1.198574284,1.57612E-05,-0.000777824,,,,,,0.859649888,1.832168526,-8.931675502,-21.62561137,-0.407829526,Failure
0.654943231,1.198574284,1.57612E-05,-0.000777824,,,,,,0.861442141,1.44559601,-13.35129819,-28.63644178,-0.218807222,Failure
0.654943231,1.198574284,1.57612E-05,-0.000777824,,,,,,0.86516584,2.596658899,-2.314816088,-7.411159914,-0.604971502,Elastic
0.654943231,1.198574284,1.57612E-05,-0.000777824,,,,,,0.868787676,2.551670426,-2.612284999,-8.248984808,-0.632219655,Elastic
0.671450094,0.20645159,4.79373E-06,-0.00015939,,,,,,0.869860654,2.842059657,-0.655271435,-2.871422698,-0.324473392,Elastic
0.67166172,1.504871602,1.56282E-05,-0.000917158,,,,,,0.875044017,1.697417683,-10.47810767,-24.07967881,-0.354437612,Failure
0.681970575,1.973201369,1.20474E-05,-0.001081018,,,,,,0.875399929,2.27322142,-4.448953103,-13.43692777,-0.615190212,Elastic
0.69876936,1.31345495,1.68709E-05,-0.000832893,,,,,,0.878240893,2.680362626,-1.77225687,-5.854537441,-0.544175921,Elastic
0.69876936,1.31345495,1.68709E-05,-0.000832893,,,,,,0.880153125,2.972154771,0.273950136,-0.502110968,-0.066598645,Elastic
0.699332821,3,1.03477E-06,-0.001226797,,,,,,0.883958038,1.641376102,-11.112648,-25.08670278,-0.326487972,Failure
0.7,0,0,0,,,,,,0.885568652,0.026049655,-29.10741604,-53.48384241,0.771487624,Failure
0.706154654,0.515651884,1.11056E-05,-0.000378617,,,,,,0.894370972,1.027306542,-18.0523303,-36.07420356,0.038907024,Failure
0.706154654,0.515651884,1.11056E-05,-0.000378617,,,,,,0.895229785,2.469335823,-3.153974808,-9.779356415,-0.673971316,Elastic
0.706541111,2.77931793,2.64729E-06,-0.001220185,,,,,,0.895526518,0.875376245,-19.75011649,-38.75504427,0.140937027,Failure
0.712088307,0.717343287,1.40735E-05,-0.000508844,,,,,,0.895652693,0.619845146,-22.58944193,-43.23242781,0.320239392,Failure
0.713749401,2.55863586,5.11402E-06,-0.001200106,,,,,,0.895850893,0.772256691,-20.89751065,-40.56528685,0.211895762,Failure
0.713749401,2.55863586,5.11402E-06,-0.001200106,,,,,,0.908916936,1.818635608,-9.072209701,-21.84657802,-0.41600295,Failure
0.713749401,2.55863586,5.11402E-06,-0.001200106,,,,,,0.911555476,1.993736962,-7.047728387,-18.62877665,-0.488447948,Failure
0.713749401,2.55863586,5.11402E-06,-0.001200106,,,,,,0.913238302,2.30324606,-4.228548797,-12.86908067,-0.654219986,Elastic
0.713749401,2.55863586,5.11402E-06,-0.001200106,,,,,,0.914173192,1.511734049,-12.57424235,-27.40483844,-0.257810317,Failure
0.713749401,2.55863586,5.11402E-06,-0.001200106,,,,,,0.914413708,0.206720848,-27.11679059,-50.35370207,0.650373795,Failure
0.715099068,0.913761063,1.60551E-05,-0.000625768,,,,,,0.923601374,2.947270692,-0.010577296,-0.952541663,-0.128388743,Elastic
0.715186936,1.104905212,1.70839E-05,-0.000730017,,,,,,0.928545191,0.052316518,-28.78646627,-52.97293499,0.790481209,Failure
0.715186936,1.104905212,1.70839E-05,-0.000730017,,,,,,0.930558554,2.791648077,-1.099555719,-3.795540316,-0.428494732,Elastic
0.715487849,1.619752268,1.60193E-05,-0.00096277,,,,,,0.937194787,1.346526992,-14.43532432,-30.35382764,-0.156680762,Failure
0.715487849,1.619752268,1.60193E-05,-0.00096277,,,,,,0.938234038,2.171918309,-5.089378401,-15.29165025,-0.564284494,Elastic
0.715508475,0.309677385,7.39602E-06,-0.000235145,,,,,,0.941616527,0.852858456,-19.96851546,-39.09878294,0.17506833,Failure
0.715508475,0.309677385,7.39602E-06,-0.000235145,,,,,,0.942700686,0.799306118,-20.56406765,-40.03811432,0.213902977,Failure
0.717753281,2.327841201,8.15245E-06,-0.001164562,,,,,,0.945583804,2.115104197,-5.651130747,-16.40031846,-0.556798614,Failure
0.721757161,2.097046542,1.12563E-05,-0.001114093,,,,,,0.952767491,1.54295145,-12.20131429,-26.81344182,-0.277066624,Failure
0.721757161,2.097046542,1.12563E-05,-0.001114093,,,,,,0.953565523,1.138572251,-16.76786005,-34.04428457,-0.018905541,Failure
0.736215868,1.753726572,1.54036E-05,-0.001011519,,,,,,0.955972504,0.980764332,-18.53246884,-36.8321255,0.090119568,Failure
0.736215868,1.753726572,1.54036E-05,-0.001011519,,,,,,0.959180164,0.5170851,-23.67525736,-44.93836039,0.435391466,Failure
0.742595489,1.428335616,1.77089E-05,-0.000884426,,,,,,0.960665757,0.67557092,-21.92307819,-42.17955155,0.313495308,Failure
0.742595489,1.428335616,1.77089E-05,-0.000884426,,,,,,0.960822523,1.980204044,-7.190724774,-18.85172169,-0.504078774,Failure
0.74405838,0.103225795,2.77235E-06,-8.09E-05,,,,,,0.962721784,2.975115921,0.09523573,-0.448527686,-0.064723541,Elastic
0.758414782,2.889658965,1.72173E-06,-0.001224901,,,,,,0.964730772,2.367179325,-3.796920809,-11.66752835,-0.710392896,Elastic
0.765623072,2.668976895,4.01906E-06,-0.001211612,,,,,,0.967071803,1.26539279,-15.33329363,-31.77545363,-0.100263121,Failure
0.765623072,2.668976895,4.01906E-06,-0.001211612,,,,,,0.968507298,0.31169825,-25.92366174,-48.47264365,0.608018305,Failure
0.769143004,0.413763904,1.02221E-05,-0.000308829,,,,,,0.970561855,1.221059245,-15.83087846,-32.56269622,-0.070153793,Failure
0.769143004,0.413763904,1.02221E-05,-0.000308829,,,,,,0.976309872,0.026266864,-29.02761433,-53.34248058,0.858826746,Failure
